0.000,71.000,33.000,3.000,0.305,0.005,0.221,0.155,0.034,0.010,0.025,0.040,0.034,0.019,0.000,0.009,0.001,0.009,0.006,0.000,0.120,0.000,0.004,0.003
1.000,56.000,16.000,3.000,0.324,0.004,0.196,0.141,0.032,0.015,0.028,0.040,0.035,0.022,0.000,0.018,0.003,0.010,0.006,0.000,0.112,0.005,0.003,0.005
0.000,81.000,14.000,3.000,0.284,0.004,0.229,0.160,0.035,0.015,0.028,0.041,0.032,0.017,0.000,0.009,0.002,0.006,0.007,0.000,0.120,0.003,0.004,0.003
0.000,78.000,23.000,3.000,0.292,0.004,0.226,0.159,0.035,0.012,0.027,0.041,0.033,0.018,0.000,0.009,0.001,0.008,0.007,0.000,0.120,0.000,0.004,0.003
1.000,82.000,33.000,3.000,0.293,0.006,0.208,0.157,0.037,0.010,0.027,0.047,0.045,0.021,0.000,0.011,0.002,0.009,0.009,0.001,0.113,0.000,0.003,0.001
0.000,70.000,23.000,3.000,0.303,0.004,0.222,0.154,0.034,0.013,0.027,0.039,0.032,0.019,0.000,0.011,0.001,0.008,0.006,0.000,0.120,0.001,0.004,0.004
1.000,82.000,16.000,3.000,0.287,0.005,0.211,0.156,0.036,0.014,0.029,0.046,0.041,0.019,0.000,0.013,0.003,0.008,0.008,0.000,0.113,0.003,0.004,0.002
1.000,72.000,23.000,3.000,0.304,0.005,0.204,0.151,0.035,0.013,0.028,0.044,0.040,0.021,0.000,0.014,0.002,0.010,0.007,0.001,0.113,0.002,0.003,0.003
0.000,88.000,23.000,3.000,0.277,0.005,0.232,0.165,0.036,0.012,0.027,0.043,0.036,0.017,0.000,0.007,0.002,0.007,0.008,0.000,0.121,0.000,0.004,0.002
0.000,91.000,3.000,3.000,0.265,0.003,0.236,0.165,0.036,0.017,0.030,0.042,0.032,0.015,0.001,0.009,0.003,0.005,0.007,0.000,0.120,0.005,0.005,0.003
0.000,88.000,16.000,3.000,0.274,0.004,0.233,0.164,0.036,0.014,0.028,0.042,0.034,0.016,0.000,0.008,0.002,0.006,0.007,0.000,0.121,0.002,0.005,0.002
1.000,58.000,31.000,5.000,0.125,0.008,0.141,0.137,0.037,0.023,0.040,0.064,0.126,0.092,0.001,0.059,0.009,0.024,0.011,0.001,0.089,0.007,0.002,0.003
0.000,89.000,28.000,3.000,0.277,0.005,0.231,0.165,0.037,0.011,0.027,0.044,0.037,0.017,0.000,0.006,0.001,0.007,0.008,0.000,0.121,0.000,0.004,0.002
1.000,84.000,28.000,3.000,0.289,0.006,0.210,0.158,0.037,0.011,0.028,0.047,0.044,0.020,0.000,0.011,0.002,0.009,0.009,0.001,0.114,0.000,0.004,0.001
0.000,87.000,31.000,3.000,0.281,0.006,0.230,0.164,0.037,0.010,0.026,0.043,0.037,0.018,0.000,0.006,0.001,0.007,0.008,0.000,0.121,0.000,0.004,0.002
1.000,93.000,11.000,2.000,0.360,0.003,0.238,0.160,0.035,0.009,0.023,0.036,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.122,0.000,0.005,0.002
1.000,55.000,27.000,3.000,0.330,0.005,0.194,0.141,0.033,0.012,0.027,0.041,0.037,0.023,0.000,0.017,0.002,0.011,0.006,0.001,0.112,0.002,0.003,0.004
1.000,92.000,3.000,3.000,0.267,0.004,0.218,0.161,0.037,0.018,0.032,0.047,0.041,0.017,0.001,0.013,0.004,0.006,0.009,0.000,0.113,0.007,0.004,0.002
1.000,61.000,23.000,3.000,0.320,0.005,0.198,0.144,0.033,0.013,0.028,0.042,0.038,0.022,0.000,0.017,0.002,0.011,0.006,0.001,0.112,0.002,0.003,0.004
1.000,85.000,11.000,3.000,0.280,0.005,0.213,0.158,0.037,0.016,0.030,0.046,0.041,0.018,0.000,0.013,0.003,0.007,0.008,0.000,0.113,0.005,0.004,0.002
1.000,72.000,3.000,4.000,0.195,0.005,0.180,0.147,0.036,0.024,0.038,0.054,0.080,0.054,0.001,0.038,0.007,0.014,0.009,0.001,0.101,0.012,0.003,0.003
1.000,61.000,28.000,3.000,0.322,0.005,0.198,0.145,0.034,0.012,0.027,0.042,0.039,0.022,0.000,0.016,0.002,0.011,0.006,0.001,0.112,0.001,0.003,0.004
1.000,57.000,3.000,4.000,0.216,0.004,0.171,0.138,0.033,0.024,0.037,0.050,0.076,0.055,0.001,0.041,0.007,0.015,0.008,0.001,0.100,0.013,0.003,0.005
1.000,91.000,3.000,2.000,0.359,0.003,0.238,0.159,0.034,0.012,0.024,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.121,0.003,0.005,0.002
1.000,77.000,28.000,3.000,0.299,0.006,0.206,0.154,0.036,0.011,0.028,0.046,0.042,0.021,0.000,0.013,0.002,0.010,0.008,0.001,0.113,0.000,0.003,0.002
1.000,62.000,36.000,3.000,0.323,0.006,0.197,0.145,0.034,0.010,0.026,0.043,0.040,0.023,0.000,0.015,0.001,0.012,0.007,0.001,0.112,0.000,0.003,0.003
